NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause 1,Cause 2,Cause 3,Cause 4,Month
2987237,2022-04-14,2022-04-14,07:41:26,07:43:00,7363.0,4700000.0,"1,567",135.6,140.3,A,12,A12,descending,Westervoort,IJsselbrug,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987586,2022-04-14,2022-04-14,08:37:28,08:42:01,13235.0,2909000.0,"4,550",126.0,128.7,A,15,A15,descending,Tiel-West,Wadenoijen,Nijmegen,Gorinchem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987771,2022-04-14,2022-04-14,09:07:27,09:19:00,4620.0,400000.0,"11,550",139.7,139.7,A,59,A59,descending,Hintham verbindingsweg A59 vanuit Oss,A2 richting Utrecht,Oss,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 12,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2989085,2022-04-14,2022-04-14,17:36:29,17:43:01,22162.0,3392000.0,"6,533",125.6,129.3,A,12,A12,descending,Waterberg,Grijsoord,Arnhem,Utrecht,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2989973,2022-04-15,2022-04-15,12:18:27,12:56:00,154980.0,4127000.0,"37,550",128.9,131.1,A,15,A15,descending,Tiel,Tiel-West,Nijmegen,Gorinchem,traffic jam outside rush hour (no cause reported),VWM 38,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985828,2022-04-13,2022-04-13,07:52:26,07:54:00,3133.0,2000000.0,"1,567",146.2,148.2,A,50,A50,descending,Ewijk,Bankhoef,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985833,2022-04-13,2022-04-13,07:53:26,08:15:01,84798.0,3929000.0,"21,583",141.1,145.0,A,50,A50,descending,Bankhoef,Maasbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 22,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2986714,2022-04-13,2022-04-13,17:12:29,17:14:00,3792.0,2500000.0,"1,517",145.9,148.4,A,50,A50,descending,Ewijk,Bankhoef,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2986899,2022-04-13,2022-04-13,17:43:29,17:45:02,5270.0,3400000.0,"1,550",135.9,139.3,A,12,A12,descending,Duiven,Westervoort,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987152,2022-04-14,2022-04-14,07:20:25,07:32:00,39112.0,3377000.0,"11,583",135.8,139.0,A,12,A12,descending,Duiven,Westervoort,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 12,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987157,2022-04-14,2022-04-14,07:21:25,07:30:02,9922.0,1151000.0,"8,617",127.8,127.8,A,12,A12,descending,Waterberg verbindingsweg A12 vanuit Zevenaar,A50 richting Apeldoorn,Arnhem,Utrecht,rush hour traffic jam (no cause reported),VWM 9,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987418,2022-04-14,2022-04-14,08:11:27,08:14:00,5545.0,2175000.0,"2,550",129.5,131.6,A,15,A15,descending,Tiel,Tiel-West,Nijmegen,Gorinchem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2988306,2022-04-14,2022-04-14,16:08:28,17:58:00,597017.0,5451000.0,"109,533",141.1,143.9,A,50,A50,descending,Bankhoef,Maasbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 110,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2988393,2022-04-14,2022-04-14,16:22:29,16:26:02,7358.0,2073000.0,"3,550",142.1,144.2,A,12,A12,descending,Zevenaar,Duiven,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2990564,2022-04-15,2022-04-15,14:48:28,14:53:00,10677.0,2355000.0,"4,533",148.8,151.1,A,50,A50,descending,Valburg,Ewijk,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 5,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2990646,2022-04-15,2022-04-15,15:02:28,15:07:01,10940.0,2404000.0,"4,550",148.8,151.4,A,50,A50,descending,Valburg,Ewijk,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2990677,2022-04-15,2022-04-15,15:08:28,15:10:03,3325.0,2100000.0,"1,583",148.8,150.9,A,50,A50,descending,Valburg,Ewijk,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2990716,2022-04-15,2022-04-15,15:15:28,15:17:35,4395.0,2076000.0,"2,117",126.2,128.3,A,15,A15,descending,Tiel-West,Wadenoijen,Nijmegen,Gorinchem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985708,2022-04-13,2022-04-13,06:40:23,06:42:00,3395.0,2100000.0,"1,617",135.9,138.0,A,12,A12,descending,Duiven,Westervoort,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985711,2022-04-13,2022-04-13,06:43:23,06:47:00,10982.0,3036000.0,"3,617",136.7,139.6,A,12,A12,descending,Duiven,Westervoort,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2986039,2022-04-13,2022-04-13,08:55:28,08:57:00,3373.0,2200000.0,"1,533",136.1,138.3,A,12,A12,descending,Duiven,Westervoort,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2986522,2022-04-13,2022-04-13,16:37:28,16:41:00,18262.0,5168000.0,"3,533",141.0,146.7,A,50,A50,descending,Bankhoef,Maasbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987162,2022-04-14,2022-04-14,07:22:27,07:26:00,8615.0,2427000.0,"3,550",120.0,122.1,A,50,A50,descending,Volkel,Veghel-Noord,Oss,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987164,2022-04-14,2022-04-14,07:24:25,07:30:02,15952.0,2840000.0,"5,617",126.7,129.2,A,15,A15,descending,Tiel-West,Wadenoijen,Nijmegen,Gorinchem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987333,2022-04-14,2022-04-14,07:58:27,08:02:00,8080.0,2276000.0,"3,550",145.9,148.3,A,50,A50,descending,Ewijk,Bankhoef,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987872,2022-04-14,2022-04-14,09:55:28,09:59:00,8582.0,2429000.0,"3,533",141.1,143.5,A,12,A12,descending,Zevenaar,Duiven,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2988705,2022-04-14,2022-04-14,16:57:29,16:59:00,3033.0,2000000.0,"1,517",150.2,152.2,A,50,A50,descending,Valburg,Ewijk,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2989467,2022-04-14,2022-04-14,18:27:28,18:34:00,15463.0,2367000.0,"6,533",141.2,143.4,A,50,A50,descending,Bankhoef,Maasbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2989853,2022-04-15,2022-04-15,11:43:27,11:46:00,6150.0,2412000.0,"2,550",127.1,129.4,A,12,A12,descending,Waterberg,Grijsoord,Arnhem,Utrecht,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2989861,2022-04-15,2022-04-15,11:46:27,11:50:29,10197.0,2528000.0,"4,033",127.1,129.3,A,12,A12,descending,Waterberg,Grijsoord,Arnhem,Utrecht,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2990856,2022-04-15,2022-04-15,15:40:28,15:43:00,5780.0,2282000.0,"2,533",144.9,147.0,A,50,A50,descending,Ewijk,Bankhoef,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2990979,2022-04-15,2022-04-15,15:57:29,16:16:00,72543.0,3918000.0,"18,517",143.8,147.0,A,50,A50,descending,Ewijk,Bankhoef,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 19,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2991079,2022-04-15,2022-04-15,16:16:29,16:28:00,37522.0,3258000.0,"11,517",146.9,150.2,A,50,A50,descending,Valburg,Ewijk,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 12,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985722,2022-04-13,2022-04-13,06:51:24,07:07:00,45660.0,2927000.0,"15,600",139.7,143.8,A,12,A12,descending,Zevenaar,Duiven,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985840,2022-04-13,2022-04-13,07:55:27,07:58:00,6820.0,2675000.0,"2,550",141.0,143.6,A,50,A50,descending,Bankhoef,Maasbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2986527,2022-04-13,2022-04-13,16:38:29,16:40:02,4340.0,2800000.0,"1,550",136.9,139.7,A,12,A12,descending,Duiven,Westervoort,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2986823,2022-04-13,2022-04-13,17:31:28,17:33:00,3680.0,2400000.0,"1,533",135.7,138.1,A,12,A12,descending,Duiven,Westervoort,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987253,2022-04-14,2022-04-14,07:45:26,07:47:00,3447.0,2200000.0,"1,567",133.1,135.3,A,15,A15,descending,Echteld,brug over het Amsterdam-Rijnkanaal,Nijmegen,Gorinchem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987427,2022-04-14,2022-04-14,08:12:27,08:19:00,24485.0,3738000.0,"6,550",135.8,139.1,A,12,A12,descending,Duiven,Westervoort,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987602,2022-04-14,2022-04-14,08:39:28,08:46:00,14695.0,2249000.0,"6,533",146.0,148.1,A,59,A59,descending,Nuland,Kruisstraat,Oss,'s-Hertogenbosch,rush hour traffic jam (no cause reported) with work found in spin,VWM 7,Rush Hour Traffic Jam (No Cause Reported) with Found Work in Spin,No Cause Reported,Crowd or Busyness,High Intensity,1
2987605,2022-04-14,2022-04-14,08:40:28,10:01:00,371198.0,4609000.0,"80,533",127.1,129.1,A,12,A12,descending,Waterberg,Grijsoord,Arnhem,Utrecht,rush hour traffic jam (no cause reported),VWM 81,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987693,2022-04-14,2022-04-14,08:51:28,08:54:00,5137.0,2028000.0,"2,533",149.4,151.4,A,59,A59,descending,Oss,Nuland,Oss,'s-Hertogenbosch,rush hour traffic jam (no cause reported) with work found in spin,VWM 3,Rush Hour Traffic Jam (No Cause Reported) with Found Work in Spin,No Cause Reported,Crowd or Busyness,High Intensity,1
2987787,2022-04-14,2022-04-14,09:12:28,09:15:02,5488.0,2138000.0,"2,567",136.1,138.2,A,12,A12,descending,Duiven,Westervoort,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987985,2022-04-14,2022-04-14,13:25:28,13:31:00,16007.0,2893000.0,"5,533",142.0,144.1,A,12,A12,descending,Zevenaar,Duiven,Duitse grens,Arnhem,traffic jam outside rush hour (no cause reported),VWM 6,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2988504,2022-04-14,2022-04-14,16:36:28,16:39:00,7093.0,2800000.0,"2,533",135.9,138.7,A,12,A12,descending,Duiven,Westervoort,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2988795,2022-04-14,2022-04-14,17:07:29,17:09:00,5157.0,3400000.0,"1,517",141.5,144.9,A,50,A50,descending,Bankhoef,Maasbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2989190,2022-04-14,2022-04-14,17:45:29,18:07:00,98317.0,4569000.0,"21,517",140.8,142.9,A,50,A50,descending,Bankhoef,Maasbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 22,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2991014,2022-04-15,2022-04-15,16:02:28,16:05:02,7187.0,2800000.0,"2,567",136.9,139.7,A,12,A12,descending,Duiven,Westervoort,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2991016,2022-04-15,2022-04-15,16:02:28,16:04:00,3987.0,2600000.0,"1,533",141.1,143.7,A,50,A50,descending,Bankhoef,Maasbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2991061,2022-04-15,2022-04-15,16:12:28,16:17:00,11768.0,2596000.0,"4,533",141.5,144.0,A,50,A50,descending,Bankhoef,Maasbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2991085,2022-04-15,2022-04-15,16:17:29,16:19:00,5005.0,3300000.0,"1,517",141.6,144.9,A,50,A50,descending,Bankhoef,Maasbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2991146,2022-04-15,2022-04-15,16:28:28,16:35:00,18430.0,2821000.0,"6,533",146.7,150.6,A,50,A50,descending,Valburg,Ewijk,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2991274,2022-04-15,2022-04-15,16:56:28,16:59:00,7093.0,2800000.0,"2,533",136.9,139.7,A,12,A12,descending,Duiven,Westervoort,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985852,2022-04-13,2022-04-13,07:59:26,08:01:00,3290.0,2100000.0,"1,567",144.2,146.3,A,12,A12,descending,Oud-Dijk,Zevenaar,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2986442,2022-04-13,2022-04-13,16:22:28,19:33:57,907475.0,4739000.0,"191,483",134.4,136.4,A,12,A12,descending,Westervoort,Velperbroek,Duitse grens,Arnhem,accident with truck (s),VWM 9,Accident with Truck(s),Truck Accident,Accident,Accident,1
2986535,2022-04-13,2022-04-13,16:39:29,16:41:00,3033.0,2000000.0,"1,517",141.0,143.0,A,50,A50,descending,Bankhoef,Maasbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2986626,2022-04-13,2022-04-13,16:54:29,16:59:00,12647.0,2800000.0,"4,517",136.9,139.7,A,12,A12,descending,Duiven,Westervoort,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2986824,2022-04-13,2022-04-13,17:31:28,17:50:01,51940.0,2800000.0,"18,550",136.9,139.7,A,12,A12,descending,Duiven,Westervoort,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 19,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2986915,2022-04-13,2022-04-13,17:45:28,17:58:00,56025.0,4470000.0,"12,533",135.9,139.3,A,12,A12,descending,Duiven,Westervoort,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 13,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987037,2022-04-13,2022-04-13,18:29:28,18:35:01,14793.0,2665000.0,"5,550",141.0,143.7,A,50,A50,descending,Bankhoef,Maasbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987345,2022-04-14,2022-04-14,08:01:26,08:04:00,6483.0,2526000.0,"2,567",126.6,128.9,A,15,A15,descending,Tiel-West,Wadenoijen,Nijmegen,Gorinchem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987524,2022-04-14,2022-04-14,08:28:27,08:45:02,57213.0,3450000.0,"16,583",135.9,139.1,A,12,A12,descending,Duiven,Westervoort,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 17,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987527,2022-04-14,2022-04-14,08:28:27,08:31:00,1020.0,400000.0,"2,550",139.7,139.7,A,59,A59,descending,Hintham verbindingsweg A59 vanuit Oss,A2 richting Utrecht,Oss,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987607,2022-04-14,2022-04-14,08:40:28,08:43:00,8150.0,3217000.0,"2,533",140.7,144.0,A,50,A50,descending,Bankhoef,Maasbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2988407,2022-04-14,2022-04-14,16:23:29,16:34:01,29800.0,2829000.0,"10,533",146.1,148.5,A,50,A50,descending,Ewijk,Bankhoef,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 11,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2988646,2022-04-14,2022-04-14,16:51:29,16:57:00,23063.0,4181000.0,"5,517",117.6,122.9,A,59,A59,descending,Waalwijk-Oost,Waalwijk-Centrum,'s-Hertogenbosch,Zonzeel,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2989355,2022-04-14,2022-04-14,18:06:30,18:28:00,71668.0,3333000.0,"21,500",141.2,143.2,A,50,A50,descending,Bankhoef,Maasbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 22,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2989869,2022-04-15,2022-04-15,11:50:29,12:30:37,203668.0,5075000.0,"40,133",127.1,131.9,A,12,A12,descending,Waterberg,Grijsoord,Arnhem,Utrecht,traffic jam outside rush hour (no cause reported),VWM 40,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2991155,2022-04-15,2022-04-15,16:30:28,16:46:00,64295.0,4139000.0,"15,533",141.1,145.0,A,50,A50,descending,Bankhoef,Maasbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985741,2022-04-13,2022-04-13,07:11:25,07:15:00,7625.0,2128000.0,"3,583",135.9,138.0,A,12,A12,descending,Duiven,Westervoort,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985743,2022-04-13,2022-04-13,07:15:25,07:20:00,13125.0,2864000.0,"4,583",136.0,138.1,A,12,A12,descending,Duiven,Westervoort,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985744,2022-04-13,2022-04-13,07:16:24,07:18:00,3360.0,2100000.0,"1,600",146.6,148.7,A,12,A12,descending,Oud-Dijk,Zevenaar,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985858,2022-04-13,2022-04-13,08:01:26,08:03:00,3290.0,2100000.0,"1,567",144.7,146.8,A,12,A12,descending,Oud-Dijk,Zevenaar,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2986631,2022-04-13,2022-04-13,16:54:29,18:24:00,344708.0,3851000.0,"89,517",141.0,143.1,A,50,A50,descending,Bankhoef,Maasbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 90,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987177,2022-04-14,2022-04-14,07:27:25,07:50:01,81503.0,3606000.0,"22,600",119.6,123.1,A,50,A50,descending,Volkel,Veghel-Noord,Oss,Eindhoven,rush hour traffic jam (no cause reported),VWM 23,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987266,2022-04-14,2022-04-14,07:47:26,07:56:00,23643.0,2760000.0,"8,567",133.9,136.0,A,15,A15,descending,Echteld,brug over het Amsterdam-Rijnkanaal,Nijmegen,Gorinchem,rush hour traffic jam (no cause reported),VWM 9,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987347,2022-04-14,2022-04-14,08:01:26,08:06:00,1827.0,400000.0,"4,567",139.7,139.7,A,59,A59,descending,Hintham verbindingsweg A59 vanuit Oss,A2 richting Utrecht,Oss,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987437,2022-04-14,2022-04-14,08:13:27,08:19:00,2220.0,400000.0,"5,550",139.7,139.7,A,59,A59,descending,Hintham verbindingsweg A59 vanuit Oss,A2 richting Utrecht,Oss,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987613,2022-04-14,2022-04-14,08:41:28,08:45:03,9683.0,2702000.0,"3,583",119.6,122.5,A,50,A50,descending,Volkel,Veghel-Noord,Oss,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987889,2022-04-14,2022-04-14,10:07:26,10:14:00,15477.0,2357000.0,"6,567",143.9,146.0,A,12,A12,descending,Oud-Dijk,Zevenaar,Duitse grens,Arnhem,traffic jam outside rush hour (no cause reported),VWM 7,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2987993,2022-04-14,2022-04-14,13:32:28,13:35:02,5543.0,2160000.0,"2,567",144.8,147.0,A,12,A12,descending,Oud-Dijk,Zevenaar,Duitse grens,Arnhem,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2988723,2022-04-14,2022-04-14,16:59:29,17:26:01,83640.0,3152000.0,"26,533",141.3,144.5,A,12,A12,descending,Zevenaar,Duiven,Duitse grens,Arnhem,rush hour traffic jam (no cause reported),VWM 27,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2989300,2022-04-14,2022-04-14,18:00:28,18:02:00,3067.0,2000000.0,"1,533",127.1,129.1,A,12,A12,descending,Waterberg,Grijsoord,Arnhem,Utrecht,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2991585,2022-04-16,2022-04-16,11:59:26,12:08:00,25717.0,3002000.0,"8,567",147.0,149.5,A,12,A12,descending,Oud-Dijk,Zevenaar,Duitse grens,Arnhem,traffic jam outside rush hour (no cause reported),VWM 9,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2991587,2022-04-16,2022-04-16,12:05:27,12:25:00,65230.0,3337000.0,"19,550",141.8,144.4,A,12,A12,descending,Zevenaar,Duiven,Duitse grens,Arnhem,traffic jam outside rush hour (no cause reported),VWM 20,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
